sigunguCd,bjdongCd,dong_name,bun,useYm,useQty_kwh
11110,13100,서울특별시 종로구 권농동,0160,202601,5090.0
11110,13100,서울특별시 종로구 권농동,0168,202601,1428.0
11110,13100,서울특별시 종로구 권농동,0172,202601,4123.0
11110,13100,서울특별시 종로구 권농동,0174,202601,2207.0
11110,13100,서울특별시 종로구 권농동,0176,202601,801.0
11110,13100,서울특별시 종로구 권농동,0179,202601,2591.0
11110,13100,서울특별시 종로구 권농동,0180,202601,92.0
11110,13100,서울특별시 종로구 권농동,0186,202601,2433.0
11110,13200,서울특별시 종로구 운니동,0001,202601,16983.0
11110,13200,서울특별시 종로구 운니동,0014,202601,11243.0
11110,13200,서울특별시 종로구 운니동,0015,202601,1458.0
11110,13200,서울특별시 종로구 운니동,0016,202601,8287.0
11110,13200,서울특별시 종로구 운니동,0018,202601,3908.0
11110,13200,서울특별시 종로구 운니동,0019,202601,15194.0
11110,13200,서울특별시 종로구 운니동,0020,202601,19825.0
11110,13200,서울특별시 종로구 운니동,0028,202601,983.0
11110,13200,서울특별시 종로구 운니동,0032,202601,398.0
11110,13200,서울특별시 종로구 운니동,0034,202601,955.0
11110,13200,서울특별시 종로구 운니동,0039,202601,389.0
11110,13200,서울특별시 종로구 운니동,0040,202601,2825.0
11110,13200,서울특별시 종로구 운니동,0041,202601,1182.0
11110,13200,서울특별시 종로구 운니동,0047,202601,9464.0
11110,13200,서울특별시 종로구 운니동,0051,202601,2790.0
11110,13200,서울특별시 종로구 운니동,0052,202601,390.0
11110,13200,서울특별시 종로구 운니동,0056,202601,2360.0
11110,13200,서울특별시 종로구 운니동,0057,202601,7451.0
11110,13200,서울특별시 종로구 운니동,0060,202601,877.0
11110,13200,서울특별시 종로구 운니동,0061,202601,4841.0
11110,13200,서울특별시 종로구 운니동,0088,202601,266.0
11110,13200,서울특별시 종로구 운니동,0090,202601,152.0
11110,13200,서울특별시 종로구 운니동,0095,202601,4058.0
11110,13200,서울특별시 종로구 운니동,0096,202601,2758.0
11110,13300,서울특별시 종로구 익선동,0005,202601,794.0
11110,13300,서울특별시 종로구 익선동,0006,202601,909.0
11110,13300,서울특별시 종로구 익선동,0007,202601,831.0
11110,13300,서울특별시 종로구 익선동,0008,202601,1297.0
11110,13300,서울특별시 종로구 익선동,0024,202601,1473.0
11110,13300,서울특별시 종로구 익선동,0027,202601,2059.0
11110,13300,서울특별시 종로구 익선동,0028,202601,3681.0
11110,13300,서울특별시 종로구 익선동,0029,202601,8645.0
11110,13300,서울특별시 종로구 익선동,0034,202601,76148.0
11110,13300,서울특별시 종로구 익선동,0037,202601,1295.0
11110,13300,서울특별시 종로구 익선동,0043,202601,1942.0
11110,13300,서울특별시 종로구 익선동,0045,202601,1230.0
11110,13300,서울특별시 종로구 익선동,0046,202601,7403.0
11110,13300,서울특별시 종로구 익선동,0050,202601,7387.0
11110,13300,서울특별시 종로구 익선동,0052,202601,1397.0
11110,13300,서울특별시 종로구 익선동,0053,202601,16367.0
11110,13300,서울특별시 종로구 익선동,0055,202601,117005.0
11110,13300,서울특별시 종로구 익선동,0057,202601,7310.0
11110,13300,서울특별시 종로구 익선동,0076,202601,2092.0
11110,13300,서울특별시 종로구 익선동,0080,202601,2341.0
11110,13300,서울특별시 종로구 익선동,0083,202601,50.0
11110,13300,서울특별시 종로구 익선동,0085,202601,221.0
11110,13300,서울특별시 종로구 익선동,0089,202601,1603.0
11110,13300,서울특별시 종로구 익선동,0093,202601,6533.0
11110,13300,서울특별시 종로구 익선동,0096,202601,1004.0
11110,13300,서울특별시 종로구 익선동,0097,202601,7796.0
11110,13300,서울특별시 종로구 익선동,0099,202601,10471.0
11110,13300,서울특별시 종로구 익선동,0103,202601,7902.0
11110,13300,서울특별시 종로구 익선동,0105,202601,4144.0
11110,13300,서울특별시 종로구 익선동,0108,202601,3523.0
11110,13300,서울특별시 종로구 익선동,0109,202601,864.0
11110,13300,서울특별시 종로구 익선동,0111,202601,459.0
11110,13300,서울특별시 종로구 익선동,0115,202601,2309.0
11110,13300,서울특별시 종로구 익선동,0117,202601,5229.0
11110,13300,서울특별시 종로구 익선동,0118,202601,3313.0
11110,13300,서울특별시 종로구 익선동,0120,202601,4114.0
11110,13300,서울특별시 종로구 익선동,0121,202601,4807.0
11110,13300,서울특별시 종로구 익선동,0129,202601,855.0
11110,13300,서울특별시 종로구 익선동,0130,202601,2063.0
11110,13300,서울특별시 종로구 익선동,0140,202601,7710.0
11110,13300,서울특별시 종로구 익선동,0141,202601,132.0
11110,13300,서울특별시 종로구 익선동,0144,202601,5152.0
11110,13300,서울특별시 종로구 익선동,0145,202601,4181.0
11110,13300,서울특별시 종로구 익선동,0146,202601,4674.0
11110,13300,서울특별시 종로구 익선동,0148,202601,4082.0
11110,13300,서울특별시 종로구 익선동,0150,202601,4257.0
11110,13300,서울특별시 종로구 익선동,0151,202601,1758.0
11110,13300,서울특별시 종로구 익선동,0152,202601,5627.0
11110,13300,서울특별시 종로구 익선동,0157,202601,1596.0
11110,13300,서울특별시 종로구 익선동,0159,202601,6485.0
11110,13300,서울특별시 종로구 익선동,0162,202601,2212.0
11110,13300,서울특별시 종로구 익선동,0163,202601,3829.0
11110,13300,서울특별시 종로구 익선동,0165,202601,5475.0
11110,13300,서울특별시 종로구 익선동,0170,202601,18380.0
11110,13300,서울특별시 종로구 익선동,0173,202601,3232.0
11110,13400,서울특별시 종로구 경운동,0023,202601,764.0
11110,13400,서울특별시 종로구 경운동,0067,202601,847.0
11110,13400,서울특별시 종로구 경운동,0070,202601,102939.0
11110,13400,서울특별시 종로구 경운동,0074,202601,7698.0
11110,13400,서울특별시 종로구 경운동,0088,202601,113256.0
11110,13500,서울특별시 종로구 관철동,0020,202601,8.0
11110,13500,서울특별시 종로구 관철동,0021,202601,14913.0
11110,13500,서울특별시 종로구 관철동,0022,202601,22854.0
11110,13500,서울특별시 종로구 관철동,0023,202601,10217.0
11110,13500,서울특별시 종로구 관철동,0025,202601,6577.0
11110,13500,서울특별시 종로구 관철동,0026,202601,4205.0
11110,13500,서울특별시 종로구 관철동,0155,202601,183564.0
11110,13500,서울특별시 종로구 관철동,0175,202601,32962.0
11110,13500,서울특별시 종로구 관철동,0177,202601,11939.0
11110,13500,서울특별시 종로구 관철동,0180,202601,73177.0
11110,13600,서울특별시 종로구 인사동,0002,202601,4882.0
11110,13600,서울특별시 종로구 인사동,0003,202601,702.0
11110,13600,서울특별시 종로구 인사동,0004,202601,5516.0
11110,13600,서울특별시 종로구 인사동,0005,202601,2850.0
11110,13600,서울특별시 종로구 인사동,0007,202601,4870.0
11110,13600,서울특별시 종로구 인사동,0009,202601,138.0
11110,13600,서울특별시 종로구 인사동,0010,202601,3534.0
11110,13600,서울특별시 종로구 인사동,0011,202601,2653.0
11110,13600,서울특별시 종로구 인사동,0012,202601,4353.0
11110,13600,서울특별시 종로구 인사동,0015,202601,26068.0
11110,13600,서울특별시 종로구 인사동,0037,202601,11067.0
11110,13600,서울특별시 종로구 인사동,0039,202601,21650.0
11110,13600,서울특별시 종로구 인사동,0131,202601,180.0
11110,13600,서울특별시 종로구 인사동,0133,202601,13636.0
11110,13600,서울특별시 종로구 인사동,0137,202601,29505.0
11110,13600,서울특별시 종로구 인사동,0143,202601,6463.0
11110,13600,서울특별시 종로구 인사동,0146,202601,4525.0
11110,13600,서울특별시 종로구 인사동,0147,202601,5038.0
11110,13600,서울특별시 종로구 인사동,0148,202601,1830.0
11110,13600,서울특별시 종로구 인사동,0151,202601,4711.0
11110,13600,서울특별시 종로구 인사동,0152,202601,12952.0
11110,13600,서울특별시 종로구 인사동,0155,202601,4723.0
11110,13600,서울특별시 종로구 인사동,0156,202601,10082.0
11110,13600,서울특별시 종로구 인사동,0157,202601,12398.0
11110,13600,서울특별시 종로구 인사동,0161,202601,8836.0
11110,13600,서울특별시 종로구 인사동,0162,202601,3585.0
11110,13600,서울특별시 종로구 인사동,0168,202601,11282.0
11110,13600,서울특별시 종로구 인사동,0170,202601,33651.0
11110,13600,서울특별시 종로구 인사동,0173,202601,4922.0
11110,13600,서울특별시 종로구 인사동,0183,202601,5633.0
11110,13600,서울특별시 종로구 인사동,0184,202601,10522.0
11110,13600,서울특별시 종로구 인사동,0186,202601,2626.0
11110,13600,서울특별시 종로구 인사동,0193,202601,415.0
11110,13600,서울특별시 종로구 인사동,0197,202601,8022.0
11110,13700,서울특별시 종로구 낙원동,0001,202601,2136.0
11110,13700,서울특별시 종로구 낙원동,0002,202601,1041.0
11110,13700,서울특별시 종로구 낙원동,0003,202601,240.0
11110,13700,서울특별시 종로구 낙원동,0004,202601,343.0
11110,13700,서울특별시 종로구 낙원동,0005,202601,964.0
11110,13700,서울특별시 종로구 낙원동,0006,202601,16329.0
11110,13700,서울특별시 종로구 낙원동,0009,202601,16841.0
11110,13700,서울특별시 종로구 낙원동,0011,202601,2039.0
11110,13700,서울특별시 종로구 낙원동,0013,202601,1961.0
11110,13700,서울특별시 종로구 낙원동,0014,202601,9115.0
11110,13700,서울특별시 종로구 낙원동,0015,202601,7423.0
11110,13700,서울특별시 종로구 낙원동,0019,202601,377.0
11110,13700,서울특별시 종로구 낙원동,0025,202601,32841.0
11110,13700,서울특별시 종로구 낙원동,0026,202601,50.0
11110,13700,서울특별시 종로구 낙원동,0028,202601,2036.0
11110,13700,서울특별시 종로구 낙원동,0033,202601,2523.0
11110,13700,서울특별시 종로구 낙원동,0042,202601,6432.0
11110,13700,서울특별시 종로구 낙원동,0043,202601,5923.0
11110,13700,서울특별시 종로구 낙원동,0048,202601,6785.0
11110,13700,서울특별시 종로구 낙원동,0049,202601,3423.0
11110,13700,서울특별시 종로구 낙원동,0051,202601,837.0
11110,13700,서울특별시 종로구 낙원동,0052,202601,2895.0
11110,13700,서울특별시 종로구 낙원동,0056,202601,14153.0
11110,13700,서울특별시 종로구 낙원동,0066,202601,10726.0
11110,13700,서울특별시 종로구 낙원동,0073,202601,2199.0
11110,13700,서울특별시 종로구 낙원동,0075,202601,28688.0
11110,13700,서울특별시 종로구 낙원동,0076,202601,6009.0
11110,13700,서울특별시 종로구 낙원동,0077,202601,2833.0
11110,13700,서울특별시 종로구 낙원동,0084,202601,55008.0
11110,13700,서울특별시 종로구 낙원동,0086,202601,22563.0
11110,13700,서울특별시 종로구 낙원동,0090,202601,11024.0
11110,13700,서울특별시 종로구 낙원동,0092,202601,13532.0
11110,13700,서울특별시 종로구 낙원동,0093,202601,13138.0
11110,13700,서울특별시 종로구 낙원동,0102,202601,7947.0
11110,13700,서울특별시 종로구 낙원동,0110,202601,35959.0
11110,13700,서울특별시 종로구 낙원동,0119,202601,3567.0
11110,13700,서울특별시 종로구 낙원동,0122,202601,14112.0
11110,13700,서울특별시 종로구 낙원동,0133,202601,8713.0
11110,13700,서울특별시 종로구 낙원동,0136,202601,32650.0
11110,13700,서울특별시 종로구 낙원동,0137,202601,11343.0
11110,13700,서울특별시 종로구 낙원동,0139,202601,3779.0
11110,13700,서울특별시 종로구 낙원동,0141,202601,25023.0
11110,13700,서울특별시 종로구 낙원동,0142,202601,12793.0
11110,13700,서울특별시 종로구 낙원동,0143,202601,12293.0
11110,13700,서울특별시 종로구 낙원동,0146,202601,37032.0
11110,13700,서울특별시 종로구 낙원동,0147,202601,5020.0
11110,13700,서울특별시 종로구 낙원동,0148,202601,19129.0
11110,13700,서울특별시 종로구 낙원동,0149,202601,23063.0
11110,13700,서울특별시 종로구 낙원동,0151,202601,10430.0
11110,13700,서울특별시 종로구 낙원동,0159,202601,5107.0
11110,13700,서울특별시 종로구 낙원동,0161,202601,7649.0
11110,13700,서울특별시 종로구 낙원동,0162,202601,15244.0
11110,13700,서울특별시 종로구 낙원동,0163,202601,21643.0
11110,13700,서울특별시 종로구 낙원동,0166,202601,24718.0
11110,13700,서울특별시 종로구 낙원동,0172,202601,18388.0
11110,13700,서울특별시 종로구 낙원동,0175,202601,2286.0
11110,13700,서울특별시 종로구 낙원동,0176,202601,7483.0
11110,13700,서울특별시 종로구 낙원동,0177,202601,4401.0
11110,13700,서울특별시 종로구 낙원동,0178,202601,8663.0
11110,13700,서울특별시 종로구 낙원동,0179,202601,9521.0
11110,13700,서울특별시 종로구 낙원동,0180,202601,10471.0
11110,13700,서울특별시 종로구 낙원동,0181,202601,9113.0
11110,13700,서울특별시 종로구 낙원동,0184,202601,3416.0
11110,13700,서울특별시 종로구 낙원동,0186,202601,15033.0
11110,13700,서울특별시 종로구 낙원동,0187,202601,12423.0
11110,13700,서울특별시 종로구 낙원동,0190,202601,48.0
11110,13700,서울특별시 종로구 낙원동,0192,202601,10964.0
11110,13700,서울특별시 종로구 낙원동,0193,202601,21501.0
11110,13700,서울특별시 종로구 낙원동,0194,202601,8476.0
11110,13700,서울특별시 종로구 낙원동,0196,202601,19296.0
11110,13700,서울특별시 종로구 낙원동,0198,202601,20555.0
11110,13800,서울특별시 종로구 종로2가,0006,202601,88.0
11110,13800,서울특별시 종로구 종로2가,0008,202601,95868.0
11110,13800,서울특별시 종로구 종로2가,0009,202601,151060.0
11110,13800,서울특별시 종로구 종로2가,0011,202601,74.0
11110,13800,서울특별시 종로구 종로2가,0012,202601,49562.0
11110,13800,서울특별시 종로구 종로2가,0014,202601,675.0
11110,13800,서울특별시 종로구 종로2가,0017,202601,4992.0
11110,13800,서울특별시 종로구 종로2가,0019,202601,11591.0
11110,13800,서울특별시 종로구 종로2가,0020,202601,8481.0
11110,13800,서울특별시 종로구 종로2가,0021,202601,11722.0
11110,13800,서울특별시 종로구 종로2가,0023,202601,22336.0
11110,13800,서울특별시 종로구 종로2가,0024,202601,101.0
11110,13800,서울특별시 종로구 종로2가,0031,202601,319.0
11110,13800,서울특별시 종로구 종로2가,0039,202601,12441.0
11110,13800,서울특별시 종로구 종로2가,0040,202601,82884.0
11110,13900,서울특별시 종로구 팔판동,0002,202601,28.0
11110,13900,서울특별시 종로구 팔판동,0009,202601,1575.0
11110,13900,서울특별시 종로구 팔판동,0012,202601,1564.0
11110,13900,서울특별시 종로구 팔판동,0014,202601,3754.0
11110,13900,서울특별시 종로구 팔판동,0019,202601,526.0
11110,13900,서울특별시 종로구 팔판동,0027,202601,197.0
11110,13900,서울특별시 종로구 팔판동,0039,202601,1649.0
11110,13900,서울특별시 종로구 팔판동,0055,202601,4360.0
11110,13900,서울특별시 종로구 팔판동,0057,202601,258.0
11110,13900,서울특별시 종로구 팔판동,0064,202601,110.0
11110,13900,서울특별시 종로구 팔판동,0066,202601,31.0
11110,13900,서울특별시 종로구 팔판동,0067,202601,1875.0
11110,13900,서울특별시 종로구 팔판동,0070,202601,1231.0
11110,13900,서울특별시 종로구 팔판동,0071,202601,1949.0
11110,13900,서울특별시 종로구 팔판동,0072,202601,2185.0
11110,13900,서울특별시 종로구 팔판동,0082,202601,312.0
11110,13900,서울특별시 종로구 팔판동,0088,202601,186.0
11110,13900,서울특별시 종로구 팔판동,0090,202601,212.0
11110,13900,서울특별시 종로구 팔판동,0093,202601,1365.0
11110,13900,서울특별시 종로구 팔판동,0108,202601,994.0
11110,13900,서울특별시 종로구 팔판동,0109,202601,899.0
11110,13900,서울특별시 종로구 팔판동,0126,202601,980.0
11110,13900,서울특별시 종로구 팔판동,0128,202601,5689.0
11110,13900,서울특별시 종로구 팔판동,0137,202601,1512.0
11110,13900,서울특별시 종로구 팔판동,0141,202601,11279.0
11110,13900,서울특별시 종로구 팔판동,0142,202601,426.0
11110,13900,서울특별시 종로구 팔판동,0150,202601,5334.0
11110,13900,서울특별시 종로구 팔판동,0154,202601,740.0
11110,13900,서울특별시 종로구 팔판동,0156,202601,2098.0
11110,13900,서울특별시 종로구 팔판동,0158,202601,2091.0
11110,13900,서울특별시 종로구 팔판동,0160,202601,1718.0
11110,13900,서울특별시 종로구 팔판동,0161,202601,8292.0
11110,14000,서울특별시 종로구 삼청동,0004,202601,6084.0
11110,14000,서울특별시 종로구 삼청동,0005,202601,56368.0
11110,14000,서울특별시 종로구 삼청동,0009,202601,1510.0
11110,14000,서울특별시 종로구 삼청동,0011,202601,9557.0
11110,14000,서울특별시 종로구 삼청동,0012,202601,3381.0
11110,14000,서울특별시 종로구 삼청동,0022,202601,4930.0
11110,14000,서울특별시 종로구 삼청동,0029,202601,2243.0
11110,14000,서울특별시 종로구 삼청동,0035,202601,1537.0
11110,14000,서울특별시 종로구 삼청동,0037,202601,1118.0
11110,14000,서울특별시 종로구 삼청동,0039,202601,1409.0
11110,14000,서울특별시 종로구 삼청동,0046,202601,295.0
11110,14000,서울특별시 종로구 삼청동,0047,202601,1357.0
11110,14000,서울특별시 종로구 삼청동,0055,202601,250.0
11110,14000,서울특별시 종로구 삼청동,0056,202601,1033.0
11110,14000,서울특별시 종로구 삼청동,0057,202601,575.0
11110,14000,서울특별시 종로구 삼청동,0063,202601,1258.0
11110,14000,서울특별시 종로구 삼청동,0064,202601,5580.0
11110,14000,서울특별시 종로구 삼청동,0068,202601,112.0
11110,14000,서울특별시 종로구 삼청동,0069,202601,106.0
11110,14000,서울특별시 종로구 삼청동,0071,202601,4545.0
11110,14000,서울특별시 종로구 삼청동,0092,202601,355.0
11110,14000,서울특별시 종로구 삼청동,0097,202601,5111.0
11110,14000,서울특별시 종로구 삼청동,0099,202601,5655.0
11110,14000,서울특별시 종로구 삼청동,0103,202601,4525.0
11110,14000,서울특별시 종로구 삼청동,0106,202601,12176.0
11110,14000,서울특별시 종로구 삼청동,0112,202601,17612.0
11110,14000,서울특별시 종로구 삼청동,0122,202601,2949.0
11110,14000,서울특별시 종로구 삼청동,0123,202601,2887.0
11110,14000,서울특별시 종로구 삼청동,0126,202601,4382.0
11110,14000,서울특별시 종로구 삼청동,0127,202601,2261.0
11110,14000,서울특별시 종로구 삼청동,0140,202601,2215.0
11110,14000,서울특별시 종로구 삼청동,0142,202601,63410.0
11110,14100,서울특별시 종로구 안국동,0004,202601,2178.0
11110,14100,서울특별시 종로구 안국동,0009,202601,2608.0
11110,14100,서울특별시 종로구 안국동,0018,202601,3453.0
11110,14100,서울특별시 종로구 안국동,0027,202601,16840.0
11110,14100,서울특별시 종로구 안국동,0040,202601,12590.0
11110,14100,서울특별시 종로구 안국동,0045,202601,9360.0
11110,14100,서울특별시 종로구 안국동,0053,202601,7619.0
11110,14100,서울특별시 종로구 안국동,0056,202601,955.0
11110,14100,서울특별시 종로구 안국동,0057,202601,1430.0
11110,14100,서울특별시 종로구 안국동,0068,202601,49.0
11110,14100,서울특별시 종로구 안국동,0070,202601,136.0
11110,14100,서울특별시 종로구 안국동,0076,202601,251.0
11110,14100,서울특별시 종로구 안국동,0078,202601,5581.0
11110,14100,서울특별시 종로구 안국동,0083,202601,5272.0
11110,14100,서울특별시 종로구 안국동,0087,202601,354.0
11110,14100,서울특별시 종로구 안국동,0090,202601,3079.0
11110,14100,서울특별시 종로구 안국동,0092,202601,6135.0
11110,14100,서울특별시 종로구 안국동,0093,202601,4111.0
11110,14100,서울특별시 종로구 안국동,0098,202601,375.0
11110,14100,서울특별시 종로구 안국동,0103,202601,774.0
11110,14100,서울특별시 종로구 안국동,0104,202601,806.0
11110,14100,서울특별시 종로구 안국동,0106,202601,535.0
11110,14100,서울특별시 종로구 안국동,0110,202601,350.0
11110,14100,서울특별시 종로구 안국동,0113,202601,1888.0
11110,14100,서울특별시 종로구 안국동,0115,202601,3346.0
11110,14100,서울특별시 종로구 안국동,0116,202601,1145.0
11110,14100,서울특별시 종로구 안국동,0129,202601,3333.0
11110,14100,서울특별시 종로구 안국동,0130,202601,149.0
11110,14100,서울특별시 종로구 안국동,0132,202601,5777.0
11110,14100,서울특별시 종로구 안국동,0133,202601,5470.0
11110,14100,서울특별시 종로구 안국동,0134,202601,4344.0
11110,14100,서울특별시 종로구 안국동,0148,202601,58795.0
11110,14100,서울특별시 종로구 안국동,0153,202601,8560.0
11110,14100,서울특별시 종로구 안국동,0155,202601,3870.0
11110,14100,서울특별시 종로구 안국동,0159,202601,38856.0
11110,14100,서울특별시 종로구 안국동,0161,202601,2844.0
11110,14100,서울특별시 종로구 안국동,0163,202601,40078.0
11110,14100,서울특별시 종로구 안국동,0164,202601,46681.0
11110,14100,서울특별시 종로구 안국동,0170,202601,9973.0
11110,14100,서울특별시 종로구 안국동,0173,202601,1429.0
11110,14200,서울특별시 종로구 소격동,0018,202601,2258.0
11110,14200,서울특별시 종로구 소격동,0036,202601,4189.0
11110,14200,서울특별시 종로구 소격동,0037,202601,2149.0
11110,14200,서울특별시 종로구 소격동,0038,202601,1473.0
11110,14200,서울특별시 종로구 소격동,0048,202601,57383.0
11110,14200,서울특별시 종로구 소격동,0055,202601,4633.0
11110,14200,서울특별시 종로구 소격동,0056,202601,3682.0
11110,14200,서울특별시 종로구 소격동,0061,202601,479.0
11110,14200,서울특별시 종로구 소격동,0066,202601,5431.0
11110,14200,서울특별시 종로구 소격동,0073,202601,9090.0
11110,14200,서울특별시 종로구 소격동,0076,202601,11366.0
11110,14200,서울특별시 종로구 소격동,0084,202601,16040.0
11110,14200,서울특별시 종로구 소격동,0086,202601,11877.0
11110,14200,서울특별시 종로구 소격동,0090,202601,154.0
11110,14200,서울특별시 종로구 소격동,0096,202601,320.0
11110,14200,서울특별시 종로구 소격동,0101,202601,1117.0
11110,14200,서울특별시 종로구 소격동,0104,202601,942.0
11110,14200,서울특별시 종로구 소격동,0109,202601,4062.0
11110,14200,서울특별시 종로구 소격동,0112,202601,1991.0
11110,14200,서울특별시 종로구 소격동,0113,202601,481.0
11110,14200,서울특별시 종로구 소격동,0114,202601,2830.0
11110,14200,서울특별시 종로구 소격동,0121,202601,3512.0
11110,14200,서울특별시 종로구 소격동,0123,202601,1591.0
11110,14200,서울특별시 종로구 소격동,0125,202601,5089.0
11110,14200,서울특별시 종로구 소격동,0126,202601,221.0
11110,14200,서울특별시 종로구 소격동,0127,202601,9905.0
11110,14200,서울특별시 종로구 소격동,0143,202601,2077.0
11110,14200,서울특별시 종로구 소격동,0150,202601,4288.0
11110,14200,서울특별시 종로구 소격동,0152,202601,4764.0
11110,14200,서울특별시 종로구 소격동,0153,202601,3775.0
11110,14200,서울특별시 종로구 소격동,0159,202601,3187.0
11110,14200,서울특별시 종로구 소격동,0165,202601,367120.0
11110,14300,서울특별시 종로구 화동,0001,202601,137016.0
11110,14300,서울특별시 종로구 화동,0002,202601,4268.0
11110,14300,서울특별시 종로구 화동,0033,202601,244.0
11110,14300,서울특별시 종로구 화동,0034,202601,587.0
11110,14300,서울특별시 종로구 화동,0036,202601,474.0
11110,14300,서울특별시 종로구 화동,0041,202601,1.0
11110,14300,서울특별시 종로구 화동,0048,202601,310.0
11110,14300,서울특별시 종로구 화동,0050,202601,451.0
11110,14300,서울특별시 종로구 화동,0061,202601,6932.0
11110,14300,서울특별시 종로구 화동,0062,202601,733.0
11110,14300,서울특별시 종로구 화동,0070,202601,27.0
11110,14300,서울특별시 종로구 화동,0072,202601,1218.0
11110,14300,서울특별시 종로구 화동,0089,202601,2502.0
11110,14300,서울특별시 종로구 화동,0099,202601,1723.0
11110,14300,서울특별시 종로구 화동,0100,202601,3696.0
11110,14300,서울특별시 종로구 화동,0103,202601,645.0
11110,14300,서울특별시 종로구 화동,0104,202601,4012.0
11110,14300,서울특별시 종로구 화동,0117,202601,1005.0
11110,14300,서울특별시 종로구 화동,0126,202601,5659.0
11110,14300,서울특별시 종로구 화동,0132,202601,451.0
11110,14400,서울특별시 종로구 사간동,0007,202601,4035.0
11110,14400,서울특별시 종로구 사간동,0009,202601,2335.0
11110,14400,서울특별시 종로구 사간동,0013,202601,3781.0
11110,14400,서울특별시 종로구 사간동,0014,202601,985.0
11110,14400,서울특별시 종로구 사간동,0016,202601,1879.0
11110,14400,서울특별시 종로구 사간동,0025,202601,596.0
11110,14400,서울특별시 종로구 사간동,0026,202601,2321.0
11110,14400,서울특별시 종로구 사간동,0034,202601,9.0
11110,14400,서울특별시 종로구 사간동,0036,202601,1554.0
11110,14400,서울특별시 종로구 사간동,0045,202601,3365.0
11110,14400,서울특별시 종로구 사간동,0051,202601,2601.0
11110,14400,서울특별시 종로구 사간동,0060,202601,5911.0
11110,14400,서울특별시 종로구 사간동,0064,202601,3373.0
11110,14400,서울특별시 종로구 사간동,0066,202601,9648.0
11110,14400,서울특별시 종로구 사간동,0070,202601,11803.0
11110,14400,서울특별시 종로구 사간동,0074,202601,5123.0
11110,14400,서울특별시 종로구 사간동,0080,202601,14827.0
11110,14400,서울특별시 종로구 사간동,0093,202601,1677.0
11110,14400,서울특별시 종로구 사간동,0095,202601,1566.0
11110,14400,서울특별시 종로구 사간동,0108,202601,8423.0
11110,14400,서울특별시 종로구 사간동,0112,202601,35588.0
11110,14400,서울특별시 종로구 사간동,0122,202601,7327.0
11110,14500,서울특별시 종로구 송현동,0057,202601,5330.0
11110,14600,서울특별시 종로구 가회동,0012,202601,1225.0
11110,14600,서울특별시 종로구 가회동,0017,202601,6880.0
11110,14600,서울특별시 종로구 가회동,0018,202601,1383.0
11110,14600,서울특별시 종로구 가회동,0022,202601,387.0
11110,14600,서울특별시 종로구 가회동,0023,202601,271.0
11110,14600,서울특별시 종로구 가회동,0028,202601,12161.0
11110,14600,서울특별시 종로구 가회동,0042,202601,6.0
11110,14600,서울특별시 종로구 가회동,0047,202601,573.0
11110,14600,서울특별시 종로구 가회동,0057,202601,279.0
11110,14600,서울특별시 종로구 가회동,0060,202601,1080.0
11110,14600,서울특별시 종로구 가회동,0061,202601,1235.0
11110,14600,서울특별시 종로구 가회동,0063,202601,1254.0
11110,14600,서울특별시 종로구 가회동,0071,202601,173.0
11110,14600,서울특별시 종로구 가회동,0074,202601,10361.0
11110,14600,서울특별시 종로구 가회동,0087,202601,981.0
11110,14600,서울특별시 종로구 가회동,0090,202601,401.0
11110,14600,서울특별시 종로구 가회동,0097,202601,1081.0
11110,14600,서울특별시 종로구 가회동,0099,202601,315.0
11110,14600,서울특별시 종로구 가회동,0104,202601,112.0
11110,14600,서울특별시 종로구 가회동,0124,202601,119.0
11110,14600,서울특별시 종로구 가회동,0137,202601,350.0
11110,14600,서울특별시 종로구 가회동,0141,202601,1321.0
