sigunguCd,bjdongCd,dong_name,bun,useYm,useQty_kwh
11110,14600,서울특별시 종로구 가회동,0144,202601,340.0
11110,14600,서울특별시 종로구 가회동,0145,202601,114.0
11110,14600,서울특별시 종로구 가회동,0156,202601,7090.0
11110,14600,서울특별시 종로구 가회동,0160,202601,4818.0
11110,14600,서울특별시 종로구 가회동,0163,202601,500.0
11110,14600,서울특별시 종로구 가회동,0182,202601,1286.0
11110,14600,서울특별시 종로구 가회동,0189,202601,341.0
11110,14600,서울특별시 종로구 가회동,0192,202601,936.0
11110,14700,서울특별시 종로구 재동,0008,202601,5064.0
11110,14700,서울특별시 종로구 재동,0009,202601,18198.0
11110,14700,서울특별시 종로구 재동,0012,202601,14500.0
11110,14700,서울특별시 종로구 재동,0017,202601,2719.0
11110,14700,서울특별시 종로구 재동,0028,202601,5819.0
11110,14700,서울특별시 종로구 재동,0047,202601,2779.0
11110,14700,서울특별시 종로구 재동,0062,202601,227.0
11110,14700,서울특별시 종로구 재동,0086,202601,9353.0
11110,14700,서울특별시 종로구 재동,0088,202601,1749.0
11110,14700,서울특별시 종로구 재동,0091,202601,563.0
11110,14700,서울특별시 종로구 재동,0092,202601,10110.0
11110,14700,서울특별시 종로구 재동,0109,202601,21945.0
11110,14800,서울특별시 종로구 계동,0011,202601,203.0
11110,14800,서울특별시 종로구 계동,0035,202601,2559.0
11110,14800,서울특별시 종로구 계동,0040,202601,645.0
11110,14800,서울특별시 종로구 계동,0053,202601,771.0
11110,14800,서울특별시 종로구 계동,0081,202601,1065.0
11110,14800,서울특별시 종로구 계동,0086,202601,11555.0
11110,14800,서울특별시 종로구 계동,0089,202601,594.0
11110,14800,서울특별시 종로구 계동,0105,202601,6894.0
11110,14800,서울특별시 종로구 계동,0106,202601,3020.0
11110,14800,서울특별시 종로구 계동,0109,202601,4188.0
11110,14800,서울특별시 종로구 계동,0124,202601,1699.0
11110,14800,서울특별시 종로구 계동,0145,202601,7671.0
11110,14900,서울특별시 종로구 원서동,0016,202601,2640.0
11110,14900,서울특별시 종로구 원서동,0034,202601,2913.0
11110,14900,서울특별시 종로구 원서동,0042,202601,287.0
11110,14900,서울특별시 종로구 원서동,0046,202601,1146.0
11110,14900,서울특별시 종로구 원서동,0085,202601,2035.0
11110,14900,서울특별시 종로구 원서동,0090,202601,118.0
11110,14900,서울특별시 종로구 원서동,0094,202601,4971.0
11110,14900,서울특별시 종로구 원서동,0102,202601,177.0
11110,14900,서울특별시 종로구 원서동,0123,202601,2973.0
11110,14900,서울특별시 종로구 원서동,0127,202601,385.0
11110,14900,서울특별시 종로구 원서동,0136,202601,19073.0
11110,14900,서울특별시 종로구 원서동,0141,202601,6622.0
11110,14900,서울특별시 종로구 원서동,0144,202601,2827.0
11110,14900,서울특별시 종로구 원서동,0147,202601,6304.0
11110,14900,서울특별시 종로구 원서동,0148,202601,11009.0
11110,14900,서울특별시 종로구 원서동,0152,202601,8201.0
11110,14900,서울특별시 종로구 원서동,0156,202601,3332.0
11110,14900,서울특별시 종로구 원서동,0159,202601,3246.0
11110,14900,서울특별시 종로구 원서동,0160,202601,5030.0
11110,14900,서울특별시 종로구 원서동,0161,202601,820.0
11110,14900,서울특별시 종로구 원서동,0165,202601,91180.0
11110,14900,서울특별시 종로구 원서동,0174,202601,2081.0
11110,14900,서울특별시 종로구 원서동,0178,202601,334.0
11110,15000,서울특별시 종로구 훈정동,0002,202601,6128.0
11110,15000,서울특별시 종로구 훈정동,0090,202601,2893.0
11110,15000,서울특별시 종로구 훈정동,0100,202601,112541.0
11110,15100,서울특별시 종로구 묘동,0001,202601,1476.0
11110,15100,서울특별시 종로구 묘동,0002,202601,1159.0
11110,15100,서울특별시 종로구 묘동,0004,202601,2803.0
11110,15100,서울특별시 종로구 묘동,0007,202601,11023.0
11110,15100,서울특별시 종로구 묘동,0012,202601,4486.0
11110,15100,서울특별시 종로구 묘동,0013,202601,954.0
11110,15100,서울특별시 종로구 묘동,0015,202601,2204.0
11110,15100,서울특별시 종로구 묘동,0018,202601,35539.0
11110,15100,서울특별시 종로구 묘동,0019,202601,2449.0
11110,15100,서울특별시 종로구 묘동,0027,202601,5319.0
11110,15100,서울특별시 종로구 묘동,0032,202601,7433.0
11110,15100,서울특별시 종로구 묘동,0033,202601,7049.0
11110,15100,서울특별시 종로구 묘동,0036,202601,4695.0
11110,15100,서울특별시 종로구 묘동,0045,202601,5469.0
11110,15100,서울특별시 종로구 묘동,0046,202601,6661.0
11110,15100,서울특별시 종로구 묘동,0056,202601,205398.0
11110,15100,서울특별시 종로구 묘동,0059,202601,1606.0
11110,15100,서울특별시 종로구 묘동,0061,202601,16634.0
11110,15100,서울특별시 종로구 묘동,0078,202601,10329.0
11110,15100,서울특별시 종로구 묘동,0079,202601,5825.0
11110,15100,서울특별시 종로구 묘동,0100,202601,11572.0
11110,15100,서울특별시 종로구 묘동,0101,202601,2113.0
11110,15100,서울특별시 종로구 묘동,0103,202601,6802.0
11110,15100,서울특별시 종로구 묘동,0112,202601,24683.0
11110,15100,서울특별시 종로구 묘동,0116,202601,2781.0
11110,15100,서울특별시 종로구 묘동,0118,202601,626.0
11110,15100,서울특별시 종로구 묘동,0119,202601,633.0
11110,15100,서울특별시 종로구 묘동,0120,202601,893.0
11110,15100,서울특별시 종로구 묘동,0121,202601,1394.0
11110,15100,서울특별시 종로구 묘동,0125,202601,27998.0
11110,15100,서울특별시 종로구 묘동,0126,202601,5805.0
11110,15100,서울특별시 종로구 묘동,0139,202601,2106.0
11110,15100,서울특별시 종로구 묘동,0140,202601,5748.0
11110,15100,서울특별시 종로구 묘동,0141,202601,16071.0
11110,15100,서울특별시 종로구 묘동,0147,202601,2825.0
11110,15100,서울특별시 종로구 묘동,0164,202601,10623.0
11110,15100,서울특별시 종로구 묘동,0167,202601,29.0
11110,15100,서울특별시 종로구 묘동,0175,202601,15518.0
11110,15100,서울특별시 종로구 묘동,0179,202601,10524.0
11110,15100,서울특별시 종로구 묘동,0184,202601,5430.0
11110,15100,서울특별시 종로구 묘동,0195,202601,8560.0
11110,15100,서울특별시 종로구 묘동,0198,202601,2557.0
11110,15200,서울특별시 종로구 봉익동,0002,202601,4200.0
11110,15200,서울특별시 종로구 봉익동,0006,202601,8736.0
11110,15200,서울특별시 종로구 봉익동,0021,202601,1586.0
11110,15200,서울특별시 종로구 봉익동,0023,202601,22900.0
11110,15200,서울특별시 종로구 봉익동,0026,202601,10783.0
11110,15200,서울특별시 종로구 봉익동,0041,202601,9351.0
11110,15200,서울특별시 종로구 봉익동,0049,202601,2985.0
11110,15200,서울특별시 종로구 봉익동,0050,202601,364.0
11110,15200,서울특별시 종로구 봉익동,0052,202601,5869.0
11110,15200,서울특별시 종로구 봉익동,0060,202601,4677.0
11110,15200,서울특별시 종로구 봉익동,0082,202601,17853.0
11110,15200,서울특별시 종로구 봉익동,0085,202601,2024.0
11110,15200,서울특별시 종로구 봉익동,0086,202601,2212.0
11110,15200,서울특별시 종로구 봉익동,0099,202601,7950.0
11110,15200,서울특별시 종로구 봉익동,0100,202601,32647.0
11110,15200,서울특별시 종로구 봉익동,0102,202601,19103.0
11110,15200,서울특별시 종로구 봉익동,0104,202601,312.0
11110,15200,서울특별시 종로구 봉익동,0106,202601,966.0
11110,15200,서울특별시 종로구 봉익동,0114,202601,7591.0
11110,15200,서울특별시 종로구 봉익동,0122,202601,5694.0
11110,15200,서울특별시 종로구 봉익동,0123,202601,1541.0
11110,15200,서울특별시 종로구 봉익동,0124,202601,2616.0
11110,15200,서울특별시 종로구 봉익동,0125,202601,9887.0
11110,15200,서울특별시 종로구 봉익동,0127,202601,13779.0
11110,15200,서울특별시 종로구 봉익동,0130,202601,8320.0
11110,15200,서울특별시 종로구 봉익동,0134,202601,795.0
11110,15200,서울특별시 종로구 봉익동,0136,202601,45174.0
11110,15200,서울특별시 종로구 봉익동,0146,202601,33461.0
11110,15200,서울특별시 종로구 봉익동,0147,202601,5039.0
11110,15200,서울특별시 종로구 봉익동,0149,202601,2197.0
11110,15200,서울특별시 종로구 봉익동,0150,202601,2970.0
11110,15200,서울특별시 종로구 봉익동,0153,202601,19879.0
11110,15200,서울특별시 종로구 봉익동,0154,202601,11794.0
11110,15200,서울특별시 종로구 봉익동,0156,202601,6432.0
11110,15200,서울특별시 종로구 봉익동,0162,202601,4903.0
11110,15200,서울특별시 종로구 봉익동,0163,202601,15697.0
11110,15200,서울특별시 종로구 봉익동,0168,202601,24826.0
11110,15200,서울특별시 종로구 봉익동,0169,202601,10732.0
11110,15300,서울특별시 종로구 돈의동,0001,202601,4334.0
11110,15300,서울특별시 종로구 돈의동,0003,202601,2718.0
11110,15300,서울특별시 종로구 돈의동,0004,202601,5230.0
11110,15300,서울특별시 종로구 돈의동,0008,202601,5655.0
11110,15300,서울특별시 종로구 돈의동,0009,202601,1940.0
11110,15300,서울특별시 종로구 돈의동,0010,202601,1950.0
11110,15300,서울특별시 종로구 돈의동,0012,202601,933.0
11110,15300,서울특별시 종로구 돈의동,0013,202601,9345.0
11110,15300,서울특별시 종로구 돈의동,0019,202601,10995.0
11110,15300,서울특별시 종로구 돈의동,0021,202601,11162.0
11110,15300,서울특별시 종로구 돈의동,0023,202601,5677.0
11110,15300,서울특별시 종로구 돈의동,0026,202601,5287.0
11110,15300,서울특별시 종로구 돈의동,0027,202601,1137.0
11110,15300,서울특별시 종로구 돈의동,0028,202601,5624.0
11110,15300,서울특별시 종로구 돈의동,0030,202601,13333.0
11110,15300,서울특별시 종로구 돈의동,0033,202601,2865.0
11110,15300,서울특별시 종로구 돈의동,0034,202601,7721.0
11110,15300,서울특별시 종로구 돈의동,0037,202601,22848.0
11110,15300,서울특별시 종로구 돈의동,0047,202601,2066.0
11110,15300,서울특별시 종로구 돈의동,0048,202601,1013.0
11110,15300,서울특별시 종로구 돈의동,0050,202601,14337.0
11110,15300,서울특별시 종로구 돈의동,0051,202601,10978.0
11110,15300,서울특별시 종로구 돈의동,0053,202601,11617.0
11110,15300,서울특별시 종로구 돈의동,0054,202601,1977.0
11110,15300,서울특별시 종로구 돈의동,0055,202601,8176.0
11110,15300,서울특별시 종로구 돈의동,0059,202601,9303.0
11110,15300,서울특별시 종로구 돈의동,0062,202601,14451.0
11110,15300,서울특별시 종로구 돈의동,0068,202601,38953.0
11110,15300,서울특별시 종로구 돈의동,0078,202601,17675.0
11110,15300,서울특별시 종로구 돈의동,0090,202601,6625.0
11110,15300,서울특별시 종로구 돈의동,0092,202601,2436.0
11110,15300,서울특별시 종로구 돈의동,0094,202601,622.0
11110,15300,서울특별시 종로구 돈의동,0098,202601,884.0
11110,15300,서울특별시 종로구 돈의동,0102,202601,2546.0
11110,15300,서울특별시 종로구 돈의동,0104,202601,1948.0
11110,15300,서울특별시 종로구 돈의동,0105,202601,5690.0
11110,15300,서울특별시 종로구 돈의동,0106,202601,10243.0
11110,15300,서울특별시 종로구 돈의동,0107,202601,3734.0
11110,15300,서울특별시 종로구 돈의동,0109,202601,8777.0
11110,15300,서울특별시 종로구 돈의동,0111,202601,5098.0
11110,15300,서울특별시 종로구 돈의동,0119,202601,1605.0
11110,15300,서울특별시 종로구 돈의동,0121,202601,1981.0
11110,15300,서울특별시 종로구 돈의동,0123,202601,17766.0
11110,15300,서울특별시 종로구 돈의동,0132,202601,2514.0
11110,15300,서울특별시 종로구 돈의동,0133,202601,3922.0
11110,15300,서울특별시 종로구 돈의동,0134,202601,103.0
11110,15300,서울특별시 종로구 돈의동,0135,202601,1610.0
11110,15300,서울특별시 종로구 돈의동,0136,202601,2267.0
11110,15300,서울특별시 종로구 돈의동,0137,202601,19282.0
11110,15300,서울특별시 종로구 돈의동,0153,202601,2246.0
11110,15300,서울특별시 종로구 돈의동,0155,202601,16129.0
11110,15300,서울특별시 종로구 돈의동,0159,202601,5707.0
11110,15300,서울특별시 종로구 돈의동,0160,202601,9120.0
11110,15300,서울특별시 종로구 돈의동,0162,202601,1888.0
11110,15300,서울특별시 종로구 돈의동,0163,202601,6618.0
11110,15300,서울특별시 종로구 돈의동,0166,202601,902.0
11110,15300,서울특별시 종로구 돈의동,0167,202601,821.0
11110,15300,서울특별시 종로구 돈의동,0170,202601,12744.0
11110,15400,서울특별시 종로구 장사동,0001,202601,2510.0
11110,15400,서울특별시 종로구 장사동,0002,202601,3327.0
11110,15400,서울특별시 종로구 장사동,0008,202601,4468.0
11110,15400,서울특별시 종로구 장사동,0019,202601,10948.0
11110,15400,서울특별시 종로구 장사동,0023,202601,402.0
11110,15400,서울특별시 종로구 장사동,0024,202601,601.0
11110,15400,서울특별시 종로구 장사동,0027,202601,3872.0
11110,15400,서울특별시 종로구 장사동,0028,202601,2147.0
11110,15400,서울특별시 종로구 장사동,0029,202601,1053.0
11110,15400,서울특별시 종로구 장사동,0034,202601,670.0
11110,15400,서울특별시 종로구 장사동,0035,202601,700.0
11110,15400,서울특별시 종로구 장사동,0037,202601,276.0
11110,15400,서울특별시 종로구 장사동,0039,202601,777.0
11110,15400,서울특별시 종로구 장사동,0050,202601,1059.0
11110,15400,서울특별시 종로구 장사동,0051,202601,2636.0
11110,15400,서울특별시 종로구 장사동,0052,202601,2605.0
11110,15400,서울특별시 종로구 장사동,0054,202601,1878.0
11110,15400,서울특별시 종로구 장사동,0056,202601,4670.0
11110,15400,서울특별시 종로구 장사동,0058,202601,5872.0
11110,15400,서울특별시 종로구 장사동,0061,202601,862.0
11110,15400,서울특별시 종로구 장사동,0063,202601,4739.0
11110,15400,서울특별시 종로구 장사동,0064,202601,2561.0
11110,15400,서울특별시 종로구 장사동,0065,202601,929.0
11110,15400,서울특별시 종로구 장사동,0069,202601,6099.0
11110,15400,서울특별시 종로구 장사동,0074,202601,3517.0
11110,15400,서울특별시 종로구 장사동,0075,202601,43.0
11110,15400,서울특별시 종로구 장사동,0078,202601,683.0
11110,15400,서울특별시 종로구 장사동,0080,202601,4761.0
11110,15400,서울특별시 종로구 장사동,0081,202601,2894.0
11110,15400,서울특별시 종로구 장사동,0088,202601,1421.0
11110,15400,서울특별시 종로구 장사동,0090,202601,2216.0
11110,15400,서울특별시 종로구 장사동,0091,202601,1133.0
11110,15400,서울특별시 종로구 장사동,0096,202601,1839.0
11110,15400,서울특별시 종로구 장사동,0099,202601,2024.0
11110,15400,서울특별시 종로구 장사동,0100,202601,2721.0
11110,15400,서울특별시 종로구 장사동,0116,202601,59984.0
11110,15400,서울특별시 종로구 장사동,0126,202601,500.0
11110,15400,서울특별시 종로구 장사동,0131,202601,2661.0
11110,15400,서울특별시 종로구 장사동,0190,202601,1954.0
11110,15400,서울특별시 종로구 장사동,0191,202601,4512.0
11110,15400,서울특별시 종로구 장사동,0192,202601,2713.0
11110,15400,서울특별시 종로구 장사동,0196,202601,2428.0
11110,15400,서울특별시 종로구 장사동,0197,202601,5085.0
11110,15400,서울특별시 종로구 장사동,0198,202601,1846.0
11110,15500,서울특별시 종로구 관수동,0004,202601,23112.0
11110,15500,서울특별시 종로구 관수동,0012,202601,22025.0
11110,15500,서울특별시 종로구 관수동,0015,202601,11828.0
11110,15500,서울특별시 종로구 관수동,0019,202601,23676.0
11110,15500,서울특별시 종로구 관수동,0020,202601,356710.0
11110,15500,서울특별시 종로구 관수동,0024,202601,27828.0
11110,15500,서울특별시 종로구 관수동,0040,202601,6853.0
11110,15500,서울특별시 종로구 관수동,0041,202601,2049.0
11110,15500,서울특별시 종로구 관수동,0042,202601,9668.0
11110,15500,서울특별시 종로구 관수동,0049,202601,57.0
11110,15500,서울특별시 종로구 관수동,0053,202601,1498.0
11110,15500,서울특별시 종로구 관수동,0055,202601,1063.0
11110,15500,서울특별시 종로구 관수동,0056,202601,4398.0
11110,15500,서울특별시 종로구 관수동,0057,202601,6689.0
11110,15500,서울특별시 종로구 관수동,0058,202601,3954.0
11110,15500,서울특별시 종로구 관수동,0068,202601,97.0
11110,15500,서울특별시 종로구 관수동,0073,202601,1123.0
11110,15500,서울특별시 종로구 관수동,0074,202601,343.0
11110,15500,서울특별시 종로구 관수동,0080,202601,2929.0
11110,15500,서울특별시 종로구 관수동,0084,202601,4155.0
11110,15500,서울특별시 종로구 관수동,0085,202601,4441.0
11110,15500,서울특별시 종로구 관수동,0086,202601,1818.0
11110,15500,서울특별시 종로구 관수동,0087,202601,6637.0
11110,15500,서울특별시 종로구 관수동,0089,202601,15254.0
11110,15500,서울특별시 종로구 관수동,0107,202601,24486.0
11110,15500,서울특별시 종로구 관수동,0112,202601,17511.0
11110,15500,서울특별시 종로구 관수동,0124,202601,57145.0
11110,15500,서울특별시 종로구 관수동,0131,202601,2363.0
11110,15500,서울특별시 종로구 관수동,0132,202601,2606.0
11110,15500,서울특별시 종로구 관수동,0136,202601,2631.0
11110,15500,서울특별시 종로구 관수동,0137,202601,26008.0
11110,15500,서울특별시 종로구 관수동,0139,202601,2533.0
11110,15500,서울특별시 종로구 관수동,0140,202601,20772.0
11110,15500,서울특별시 종로구 관수동,0143,202601,291.0
11110,15500,서울특별시 종로구 관수동,0144,202601,11054.0
11110,15500,서울특별시 종로구 관수동,0162,202601,3995.0
11110,15500,서울특별시 종로구 관수동,0163,202601,6063.0
11110,15600,서울특별시 종로구 종로3가,0002,202601,1869.0
11110,15600,서울특별시 종로구 종로3가,0003,202601,4482.0
11110,15600,서울특별시 종로구 종로3가,0005,202601,9869.0
11110,15600,서울특별시 종로구 종로3가,0006,202601,10756.0
11110,15600,서울특별시 종로구 종로3가,0007,202601,5808.0
11110,15600,서울특별시 종로구 종로3가,0008,202601,8803.0
11110,15600,서울특별시 종로구 종로3가,0009,202601,21120.0
11110,15600,서울특별시 종로구 종로3가,0010,202601,58916.0
11110,15600,서울특별시 종로구 종로3가,0011,202601,4784.0
11110,15600,서울특별시 종로구 종로3가,0015,202601,9056.0
11110,15600,서울특별시 종로구 종로3가,0016,202601,47598.0
11110,15600,서울특별시 종로구 종로3가,0018,202601,32542.0
11110,15600,서울특별시 종로구 종로3가,0019,202601,9133.0
11110,15600,서울특별시 종로구 종로3가,0020,202601,21798.0
11110,15600,서울특별시 종로구 종로3가,0026,202601,12068.0
11110,15600,서울특별시 종로구 종로3가,0027,202601,21982.0
11110,15600,서울특별시 종로구 종로3가,0028,202601,22560.0
11110,15600,서울특별시 종로구 종로3가,0032,202601,711.0
11110,15600,서울특별시 종로구 종로3가,0033,202601,11068.0
11110,15600,서울특별시 종로구 종로3가,0036,202601,10667.0
11110,15600,서울특별시 종로구 종로3가,0108,202601,11636.0
11110,15600,서울특별시 종로구 종로3가,0111,202601,3709.0
11110,15600,서울특별시 종로구 종로3가,0112,202601,10880.0
11110,15600,서울특별시 종로구 종로3가,0113,202601,9368.0
11110,15600,서울특별시 종로구 종로3가,0115,202601,1414.0
11110,15600,서울특별시 종로구 종로3가,0117,202601,14593.0
11110,15600,서울특별시 종로구 종로3가,0119,202601,51862.0
11110,15600,서울특별시 종로구 종로3가,0120,202601,17609.0
11110,15600,서울특별시 종로구 종로3가,0123,202601,2721.0
11110,15600,서울특별시 종로구 종로3가,0124,202601,9754.0
11110,15600,서울특별시 종로구 종로3가,0130,202601,58021.0
11110,15600,서울특별시 종로구 종로3가,0139,202601,5713.0
11110,15600,서울특별시 종로구 종로3가,0141,202601,2348.0
11110,15600,서울특별시 종로구 종로3가,0142,202601,849.0
11110,15600,서울특별시 종로구 종로3가,0143,202601,4436.0
11110,15600,서울특별시 종로구 종로3가,0147,202601,11815.0
11110,15600,서울특별시 종로구 종로3가,0150,202601,8906.0
11110,15600,서울특별시 종로구 종로3가,0154,202601,181.0
11110,15600,서울특별시 종로구 종로3가,0155,202601,3941.0
11110,15600,서울특별시 종로구 종로3가,0156,202601,124.0
11110,15600,서울특별시 종로구 종로3가,0157,202601,6779.0
11110,15600,서울특별시 종로구 종로3가,0159,202601,6578.0
11110,15600,서울특별시 종로구 종로3가,0160,202601,6073.0
11110,15600,서울특별시 종로구 종로3가,0161,202601,1111.0
11110,15600,서울특별시 종로구 종로3가,0162,202601,3945.0
11110,15600,서울특별시 종로구 종로3가,0164,202601,5003.0
11110,15600,서울특별시 종로구 종로3가,0165,202601,2946.0
11110,15600,서울특별시 종로구 종로3가,0166,202601,5798.0
11110,15600,서울특별시 종로구 종로3가,0170,202601,1996.0
11110,15600,서울특별시 종로구 종로3가,0171,202601,12290.0
11110,15700,서울특별시 종로구 인의동,0002,202601,3358.0
11110,15700,서울특별시 종로구 인의동,0004,202601,186020.0
11110,15700,서울특별시 종로구 인의동,0006,202601,1932.0
11110,15700,서울특별시 종로구 인의동,0009,202601,2101.0
11110,15700,서울특별시 종로구 인의동,0010,202601,5921.0
11110,15700,서울특별시 종로구 인의동,0012,202601,8092.0
11110,15700,서울특별시 종로구 인의동,0016,202601,4145.0
11110,15700,서울특별시 종로구 인의동,0019,202601,2604.0
11110,15700,서울특별시 종로구 인의동,0020,202601,521.0
11110,15700,서울특별시 종로구 인의동,0025,202601,8565.0
11110,15700,서울특별시 종로구 인의동,0030,202601,3482.0
11110,15700,서울특별시 종로구 인의동,0031,202601,6074.0
11110,15700,서울특별시 종로구 인의동,0032,202601,1812.0
11110,15700,서울특별시 종로구 인의동,0036,202601,13821.0
11110,15700,서울특별시 종로구 인의동,0038,202601,5705.0
11110,15700,서울특별시 종로구 인의동,0039,202601,8.0
11110,15700,서울특별시 종로구 인의동,0040,202601,1946.0
11110,15700,서울특별시 종로구 인의동,0041,202601,6946.0
11110,15700,서울특별시 종로구 인의동,0059,202601,3520.0
11110,15700,서울특별시 종로구 인의동,0072,202601,741.0
11110,15700,서울특별시 종로구 인의동,0073,202601,6129.0
11110,15700,서울특별시 종로구 인의동,0077,202601,4965.0
11110,15700,서울특별시 종로구 인의동,0086,202601,1795.0
11110,15700,서울특별시 종로구 인의동,0094,202601,1847.0
11110,15700,서울특별시 종로구 인의동,0095,202601,3797.0
11110,15700,서울특별시 종로구 인의동,0097,202601,1803.0
11110,15700,서울특별시 종로구 인의동,0113,202601,115.0
11110,15700,서울특별시 종로구 인의동,0167,202601,38649.0
11110,15800,서울특별시 종로구 예지동,0022,202601,10987.0
11110,15800,서울특별시 종로구 예지동,0025,202601,609.0
11110,15800,서울특별시 종로구 예지동,0096,202601,54.0
11110,15900,서울특별시 종로구 원남동,0013,202601,3708.0
11110,15900,서울특별시 종로구 원남동,0017,202601,422.0
11110,15900,서울특별시 종로구 원남동,0020,202601,22114.0
11110,15900,서울특별시 종로구 원남동,0025,202601,76458.0
11110,15900,서울특별시 종로구 원남동,0030,202601,370.0
11110,15900,서울특별시 종로구 원남동,0057,202601,4501.0
11110,15900,서울특별시 종로구 원남동,0062,202601,1713.0
11110,15900,서울특별시 종로구 원남동,0067,202601,518.0
11110,15900,서울특별시 종로구 원남동,0068,202601,1283.0
11110,15900,서울특별시 종로구 원남동,0069,202601,1907.0
11110,15900,서울특별시 종로구 원남동,0070,202601,4883.0
11110,15900,서울특별시 종로구 원남동,0095,202601,15187.0
11110,15900,서울특별시 종로구 원남동,0098,202601,1115.0
11110,15900,서울특별시 종로구 원남동,0103,202601,62073.0
11110,15900,서울특별시 종로구 원남동,0126,202601,2813.0
11110,15900,서울특별시 종로구 원남동,0180,202601,1869.0
11110,15900,서울특별시 종로구 원남동,0181,202601,5258.0
11110,15900,서울특별시 종로구 원남동,0184,202601,1682.0
11110,15900,서울특별시 종로구 원남동,0187,202601,40698.0
11110,15900,서울특별시 종로구 원남동,0194,202601,18743.0
11110,15900,서울특별시 종로구 원남동,0199,202601,7398.0
11110,16000,서울특별시 종로구 연지동,0007,202601,90.0
11110,16000,서울특별시 종로구 연지동,0011,202601,535.0
11110,16000,서울특별시 종로구 연지동,0013,202601,10.0
11110,16000,서울특별시 종로구 연지동,0015,202601,318.0
11110,16000,서울특별시 종로구 연지동,0017,202601,2379.0
11110,16000,서울특별시 종로구 연지동,0019,202601,671.0
11110,16000,서울특별시 종로구 연지동,0022,202601,5.0
11110,16000,서울특별시 종로구 연지동,0024,202601,880.0
11110,16000,서울특별시 종로구 연지동,0025,202601,1364.0
11110,16000,서울특별시 종로구 연지동,0030,202601,9731.0
11110,16000,서울특별시 종로구 연지동,0033,202601,1804.0
11110,16000,서울특별시 종로구 연지동,0035,202601,2014.0
11110,16000,서울특별시 종로구 연지동,0037,202601,1172.0
11110,16000,서울특별시 종로구 연지동,0039,202601,592.0
11110,16000,서울특별시 종로구 연지동,0040,202601,5851.0
11110,16000,서울특별시 종로구 연지동,0042,202601,5060.0
11110,16000,서울특별시 종로구 연지동,0045,202601,1870.0
11110,16000,서울특별시 종로구 연지동,0049,202601,1051.0
11110,16000,서울특별시 종로구 연지동,0050,202601,1515.0
11110,16000,서울특별시 종로구 연지동,0056,202601,20519.0
11110,16000,서울특별시 종로구 연지동,0058,202601,6461.0
11110,16000,서울특별시 종로구 연지동,0059,202601,8807.0
11110,16000,서울특별시 종로구 연지동,0070,202601,11203.0
11110,16000,서울특별시 종로구 연지동,0073,202601,2467.0
11110,16000,서울특별시 종로구 연지동,0080,202601,2488.0
11110,16000,서울특별시 종로구 연지동,0087,202601,2886.0
11110,16000,서울특별시 종로구 연지동,0099,202601,1789.0
11110,16000,서울특별시 종로구 연지동,0102,202601,1519.0
11110,16000,서울특별시 종로구 연지동,0105,202601,7414.0
11110,16000,서울특별시 종로구 연지동,0111,202601,6046.0
11110,16000,서울특별시 종로구 연지동,0115,202601,3625.0
11110,16000,서울특별시 종로구 연지동,0119,202601,22933.0
11110,16000,서울특별시 종로구 연지동,0122,202601,30.0
11110,16000,서울특별시 종로구 연지동,0123,202601,3524.0
11110,16000,서울특별시 종로구 연지동,0125,202601,1579.0
11110,16000,서울특별시 종로구 연지동,0126,202601,1397.0
11110,16000,서울특별시 종로구 연지동,0128,202601,21640.0
11110,16000,서울특별시 종로구 연지동,0131,202601,1981.0
11110,16000,서울특별시 종로구 연지동,0133,202601,7769.0
11110,16000,서울특별시 종로구 연지동,0135,202601,141094.0
11110,16000,서울특별시 종로구 연지동,0157,202601,2283.0
11110,16000,서울특별시 종로구 연지동,0173,202601,8400.0
11110,16000,서울특별시 종로구 연지동,0174,202601,7799.0
11110,16000,서울특별시 종로구 연지동,0178,202601,8760.0
