sigunguCd,bjdongCd,dong_name,bun,useYm,useQty_kwh
11110,16000,서울특별시 종로구 연지동,0179,202601,951.0
11110,16000,서울특별시 종로구 연지동,0183,202601,12759.0
11110,16000,서울특별시 종로구 연지동,0184,202601,2009.0
11110,16000,서울특별시 종로구 연지동,0196,202601,964.0
11110,16000,서울특별시 종로구 연지동,0199,202601,4125.0
11110,16100,서울특별시 종로구 종로4가,0003,202601,149.0
11110,16100,서울특별시 종로구 종로4가,0005,202601,120708.0
11110,16100,서울특별시 종로구 종로4가,0006,202601,3009.0
11110,16100,서울특별시 종로구 종로4가,0007,202601,11903.0
11110,16100,서울특별시 종로구 종로4가,0008,202601,10212.0
11110,16100,서울특별시 종로구 종로4가,0010,202601,12053.0
11110,16100,서울특별시 종로구 종로4가,0011,202601,21331.0
11110,16100,서울특별시 종로구 종로4가,0027,202601,2398.0
11110,16100,서울특별시 종로구 종로4가,0030,202601,5685.0
11110,16100,서울특별시 종로구 종로4가,0034,202601,7898.0
11110,16100,서울특별시 종로구 종로4가,0054,202601,99.0
11110,16100,서울특별시 종로구 종로4가,0143,202601,1686.0
11110,16100,서울특별시 종로구 종로4가,0145,202601,6228.0
11110,16100,서울특별시 종로구 종로4가,0147,202601,4394.0
11110,16100,서울특별시 종로구 종로4가,0148,202601,10817.0
11110,16100,서울특별시 종로구 종로4가,0154,202601,1221.0
11110,16100,서울특별시 종로구 종로4가,0177,202601,22855.0
11110,16100,서울특별시 종로구 종로4가,0182,202601,8274.0
11110,16100,서울특별시 종로구 종로4가,0188,202601,33933.0
11110,16200,서울특별시 종로구 효제동,0001,202601,2334.0
11110,16200,서울특별시 종로구 효제동,0010,202601,1797.0
11110,16200,서울특별시 종로구 효제동,0013,202601,2714.0
11110,16200,서울특별시 종로구 효제동,0020,202601,25008.0
11110,16200,서울특별시 종로구 효제동,0045,202601,34357.0
11110,16200,서울특별시 종로구 효제동,0046,202601,925.0
11110,16200,서울특별시 종로구 효제동,0048,202601,7730.0
11110,16200,서울특별시 종로구 효제동,0052,202601,1910.0
11110,16200,서울특별시 종로구 효제동,0075,202601,1467.0
11110,16200,서울특별시 종로구 효제동,0077,202601,8281.0
11110,16200,서울특별시 종로구 효제동,0101,202601,2275.0
11110,16200,서울특별시 종로구 효제동,0103,202601,2551.0
11110,16200,서울특별시 종로구 효제동,0123,202601,139.0
11110,16200,서울특별시 종로구 효제동,0136,202601,932.0
11110,16200,서울특별시 종로구 효제동,0137,202601,5386.0
11110,16200,서울특별시 종로구 효제동,0139,202601,251.0
11110,16200,서울특별시 종로구 효제동,0140,202601,1876.0
11110,16200,서울특별시 종로구 효제동,0143,202601,820.0
11110,16200,서울특별시 종로구 효제동,0145,202601,10467.0
11110,16200,서울특별시 종로구 효제동,0151,202601,514.0
11110,16200,서울특별시 종로구 효제동,0155,202601,11476.0
11110,16200,서울특별시 종로구 효제동,0164,202601,14671.0
11110,16200,서울특별시 종로구 효제동,0165,202601,2269.0
11110,16200,서울특별시 종로구 효제동,0167,202601,24379.0
11110,16200,서울특별시 종로구 효제동,0182,202601,1727.0
11110,16200,서울특별시 종로구 효제동,0185,202601,2287.0
11110,16200,서울특별시 종로구 효제동,0186,202601,537.0
11110,16200,서울특별시 종로구 효제동,0189,202601,386.0
11110,16200,서울특별시 종로구 효제동,0191,202601,7742.0
11110,16200,서울특별시 종로구 효제동,0192,202601,13738.0
11110,16200,서울특별시 종로구 효제동,0198,202601,3579.0
11110,16200,서울특별시 종로구 효제동,0199,202601,9069.0
11110,16300,서울특별시 종로구 종로5가,0001,202601,9755.0
11110,16300,서울특별시 종로구 종로5가,0016,202601,748.0
11110,16300,서울특별시 종로구 종로5가,0022,202601,18076.0
11110,16300,서울특별시 종로구 종로5가,0031,202601,2407.0
11110,16300,서울특별시 종로구 종로5가,0037,202601,22859.0
11110,16300,서울특별시 종로구 종로5가,0040,202601,5494.0
11110,16300,서울특별시 종로구 종로5가,0046,202601,277.0
11110,16300,서울특별시 종로구 종로5가,0054,202601,8725.0
11110,16300,서울특별시 종로구 종로5가,0055,202601,1075.0
11110,16300,서울특별시 종로구 종로5가,0058,202601,8694.0
11110,16300,서울특별시 종로구 종로5가,0065,202601,10253.0
11110,16300,서울특별시 종로구 종로5가,0066,202601,9221.0
11110,16300,서울특별시 종로구 종로5가,0070,202601,33514.0
11110,16300,서울특별시 종로구 종로5가,0076,202601,12292.0
11110,16300,서울특별시 종로구 종로5가,0077,202601,3936.0
11110,16300,서울특별시 종로구 종로5가,0078,202601,5308.0
11110,16300,서울특별시 종로구 종로5가,0090,202601,12586.0
11110,16300,서울특별시 종로구 종로5가,0091,202601,11196.0
11110,16300,서울특별시 종로구 종로5가,0094,202601,1032.0
11110,16300,서울특별시 종로구 종로5가,0100,202601,31089.0
11110,16300,서울특별시 종로구 종로5가,0102,202601,4842.0
11110,16300,서울특별시 종로구 종로5가,0103,202601,5918.0
11110,16300,서울특별시 종로구 종로5가,0112,202601,1660.0
11110,16300,서울특별시 종로구 종로5가,0113,202601,499.0
11110,16300,서울특별시 종로구 종로5가,0114,202601,2913.0
11110,16300,서울특별시 종로구 종로5가,0115,202601,4702.0
11110,16300,서울특별시 종로구 종로5가,0116,202601,7358.0
11110,16300,서울특별시 종로구 종로5가,0118,202601,2160.0
11110,16300,서울특별시 종로구 종로5가,0119,202601,2664.0
11110,16300,서울특별시 종로구 종로5가,0138,202601,29172.0
11110,16400,서울특별시 종로구 종로6가,0007,202601,1045.0
11110,16400,서울특별시 종로구 종로6가,0008,202601,626.0
11110,16400,서울특별시 종로구 종로6가,0031,202601,594.0
11110,16400,서울특별시 종로구 종로6가,0034,202601,361.0
11110,16400,서울특별시 종로구 종로6가,0036,202601,5425.0
11110,16400,서울특별시 종로구 종로6가,0046,202601,8.0
11110,16400,서울특별시 종로구 종로6가,0049,202601,4595.0
11110,16400,서울특별시 종로구 종로6가,0070,202601,95761.0
11110,16400,서울특별시 종로구 종로6가,0076,202601,4777.0
11110,16400,서울특별시 종로구 종로6가,0077,202601,519.0
11110,16400,서울특별시 종로구 종로6가,0083,202601,4379.0
11110,16400,서울특별시 종로구 종로6가,0094,202601,3930.0
11110,16400,서울특별시 종로구 종로6가,0108,202601,2155.0
11110,16400,서울특별시 종로구 종로6가,0110,202601,30507.0
11110,16400,서울특별시 종로구 종로6가,0111,202601,1313.0
11110,16400,서울특별시 종로구 종로6가,0112,202601,1610.0
11110,16400,서울특별시 종로구 종로6가,0117,202601,3835.0
11110,16400,서울특별시 종로구 종로6가,0118,202601,1826.0
11110,16400,서울특별시 종로구 종로6가,0119,202601,1194.0
11110,16400,서울특별시 종로구 종로6가,0157,202601,8658.0
11110,16400,서울특별시 종로구 종로6가,0161,202601,14.0
11110,16400,서울특별시 종로구 종로6가,0162,202601,59.0
11110,16400,서울특별시 종로구 종로6가,0163,202601,5.0
11110,16400,서울특별시 종로구 종로6가,0164,202601,1.0
11110,16400,서울특별시 종로구 종로6가,0170,202601,40.0
11110,16400,서울특별시 종로구 종로6가,0173,202601,6348.0
11110,16400,서울특별시 종로구 종로6가,0185,202601,4868.0
11110,16400,서울특별시 종로구 종로6가,0189,202601,34301.0
11110,16400,서울특별시 종로구 종로6가,0196,202601,2369.0
11110,16400,서울특별시 종로구 종로6가,0197,202601,97.0
11110,16500,서울특별시 종로구 이화동,0014,202601,1060.0
11110,16500,서울특별시 종로구 이화동,0021,202601,14549.0
11110,16500,서울특별시 종로구 이화동,0034,202601,218.0
11110,16500,서울특별시 종로구 이화동,0057,202601,31971.0
11110,16500,서울특별시 종로구 이화동,0111,202601,1781.0
11110,16500,서울특별시 종로구 이화동,0112,202601,4875.0
11110,16500,서울특별시 종로구 이화동,0113,202601,888.0
11110,16500,서울특별시 종로구 이화동,0121,202601,3936.0
11110,16500,서울특별시 종로구 이화동,0125,202601,10264.0
11110,16500,서울특별시 종로구 이화동,0130,202601,3453.0
11110,16500,서울특별시 종로구 이화동,0134,202601,863.0
11110,16500,서울특별시 종로구 이화동,0135,202601,5473.0
11110,16500,서울특별시 종로구 이화동,0139,202601,26500.0
11110,16500,서울특별시 종로구 이화동,0191,202601,4271.0
11110,16500,서울특별시 종로구 이화동,0192,202601,3542.0
11110,16600,서울특별시 종로구 연건동,0039,202601,64728.0
11110,16600,서울특별시 종로구 연건동,0076,202601,9047.0
11110,16600,서울특별시 종로구 연건동,0082,202601,2394.0
11110,16600,서울특별시 종로구 연건동,0086,202601,5171.0
11110,16600,서울특별시 종로구 연건동,0087,202601,1896.0
11110,16600,서울특별시 종로구 연건동,0090,202601,463.0
11110,16600,서울특별시 종로구 연건동,0128,202601,731959.0
11110,16600,서울특별시 종로구 연건동,0133,202601,2108.0
11110,16700,서울특별시 종로구 충신동,0001,202601,1950.0
11110,16700,서울특별시 종로구 충신동,0003,202601,186.0
11110,16700,서울특별시 종로구 충신동,0006,202601,2192.0
11110,16700,서울특별시 종로구 충신동,0015,202601,1198.0
11110,16700,서울특별시 종로구 충신동,0043,202601,2248.0
11110,16700,서울특별시 종로구 충신동,0048,202601,785.0
11110,16700,서울특별시 종로구 충신동,0051,202601,1367.0
11110,16700,서울특별시 종로구 충신동,0060,202601,113766.0
11110,16700,서울특별시 종로구 충신동,0065,202601,2836.0
11110,16700,서울특별시 종로구 충신동,0066,202601,316.0
11110,16700,서울특별시 종로구 충신동,0070,202601,5422.0
11110,16700,서울특별시 종로구 충신동,0080,202601,1496.0
11110,16700,서울특별시 종로구 충신동,0083,202601,106.0
11110,16700,서울특별시 종로구 충신동,0085,202601,2646.0
11110,16700,서울특별시 종로구 충신동,0092,202601,1902.0
11110,16700,서울특별시 종로구 충신동,0100,202601,2580.0
11110,16700,서울특별시 종로구 충신동,0108,202601,6146.0
11110,16700,서울특별시 종로구 충신동,0110,202601,537.0
11110,16700,서울특별시 종로구 충신동,0116,202601,1633.0
11110,16700,서울특별시 종로구 충신동,0117,202601,3235.0
11110,16700,서울특별시 종로구 충신동,0119,202601,3.0
11110,16700,서울특별시 종로구 충신동,0120,202601,1427.0
11110,16700,서울특별시 종로구 충신동,0130,202601,602.0
11110,16700,서울특별시 종로구 충신동,0134,202601,43.0
11110,16700,서울특별시 종로구 충신동,0147,202601,2408.0
11110,16700,서울특별시 종로구 충신동,0148,202601,3724.0
11110,16700,서울특별시 종로구 충신동,0152,202601,618.0
11110,16700,서울특별시 종로구 충신동,0165,202601,2299.0
11110,16700,서울특별시 종로구 충신동,0170,202601,2596.0
11110,16700,서울특별시 종로구 충신동,0174,202601,444.0
11110,16700,서울특별시 종로구 충신동,0177,202601,18420.0
11110,16700,서울특별시 종로구 충신동,0184,202601,10644.0
11110,16700,서울특별시 종로구 충신동,0192,202601,202.0
11110,16700,서울특별시 종로구 충신동,0194,202601,456.0
11110,16700,서울특별시 종로구 충신동,0195,202601,1402.0
11110,16700,서울특별시 종로구 충신동,0197,202601,359.0
11110,16800,서울특별시 종로구 동숭동,0012,202601,2576.0
11110,16800,서울특별시 종로구 동숭동,0019,202601,13.0
11110,16800,서울특별시 종로구 동숭동,0022,202601,257.0
11110,16800,서울특별시 종로구 동숭동,0026,202601,1457.0
11110,16800,서울특별시 종로구 동숭동,0028,202601,13438.0
11110,16800,서울특별시 종로구 동숭동,0030,202601,11507.0
11110,16900,서울특별시 종로구 혜화동,0107,202601,2795.0
11110,18700,서울특별시 종로구 무악동,0060,202601,360509.0
11110,18700,서울특별시 종로구 무악동,0068,202601,49442.0
11110,18700,서울특별시 종로구 무악동,0075,202601,518.0
11110,18700,서울특별시 종로구 무악동,0077,202601,158.0
11110,18700,서울특별시 종로구 무악동,0079,202601,2220.0
11110,18700,서울특별시 종로구 무악동,0082,202601,364681.0
11110,18700,서울특별시 종로구 무악동,0083,202601,245412.0
11110,18700,서울특별시 종로구 무악동,0088,202601,1387.0
11110,18700,서울특별시 종로구 무악동,0089,202601,4067.0
11140,10100,서울특별시 중구 무교동,0001,202601,125302.0
11140,10100,서울특별시 중구 무교동,0007,202601,110570.0
11140,10100,서울특별시 중구 무교동,0011,202601,113185.0
11140,10100,서울특별시 중구 무교동,0019,202601,108068.0
11140,10100,서울특별시 중구 무교동,0027,202601,3687.0
11140,10100,서울특별시 중구 무교동,0031,202601,18330.0
11140,10100,서울특별시 중구 무교동,0045,202601,338449.0
11140,10100,서울특별시 중구 무교동,0077,202601,214920.0
11140,10100,서울특별시 중구 무교동,0095,202601,112136.0
11140,10100,서울특별시 중구 무교동,0096,202601,203736.0
11140,10200,서울특별시 중구 다동,0033,202601,340800.0
11140,10200,서울특별시 중구 다동,0039,202601,387367.0
11140,10200,서울특별시 중구 다동,0046,202601,4023.0
11140,10200,서울특별시 중구 다동,0050,202601,10258.0
11140,10200,서울특별시 중구 다동,0052,202601,1425.0
11140,10200,서울특별시 중구 다동,0060,202601,6815.0
11140,10200,서울특별시 중구 다동,0070,202601,324780.0
11140,10200,서울특별시 중구 다동,0085,202601,362268.0
11140,10200,서울특별시 중구 다동,0088,202601,140870.0
11140,10200,서울특별시 중구 다동,0097,202601,45486.0
11140,10200,서울특별시 중구 다동,0103,202601,106461.0
11140,10200,서울특별시 중구 다동,0111,202601,125943.0
11140,10200,서울특별시 중구 다동,0114,202601,8330.0
11140,10200,서울특별시 중구 다동,0115,202601,32872.0
11140,10200,서울특별시 중구 다동,0116,202601,3354.0
11140,10200,서울특별시 중구 다동,0120,202601,9066.0
11140,10200,서울특별시 중구 다동,0125,202601,11453.0
11140,10200,서울특별시 중구 다동,0127,202601,2361.0
11140,10200,서울특별시 중구 다동,0128,202601,14075.0
11140,10200,서울특별시 중구 다동,0129,202601,14452.0
11140,10200,서울특별시 중구 다동,0130,202601,54624.0
11140,10200,서울특별시 중구 다동,0137,202601,4671.0
11140,10200,서울특별시 중구 다동,0138,202601,13598.0
11140,10200,서울특별시 중구 다동,0140,202601,163566.0
11140,10200,서울특별시 중구 다동,0142,202601,9737.0
11140,10200,서울특별시 중구 다동,0143,202601,9125.0
11140,10200,서울특별시 중구 다동,0144,202601,8720.0
11140,10200,서울특별시 중구 다동,0155,202601,452776.0
11140,10200,서울특별시 중구 다동,0166,202601,756.0
11140,10200,서울특별시 중구 다동,0167,202601,1986.0
11140,10200,서울특별시 중구 다동,0168,202601,6685.0
11140,10200,서울특별시 중구 다동,0169,202601,6679.0
11140,10200,서울특별시 중구 다동,0172,202601,6817.0
11140,10200,서울특별시 중구 다동,0173,202601,7781.0
11140,10300,서울특별시 중구 태평로1가,0025,202601,555052.0
11140,10300,서울특별시 중구 태평로1가,0061,202601,81600.0
11140,10300,서울특별시 중구 태평로1가,0074,202601,2093.0
11140,10300,서울특별시 중구 태평로1가,0075,202601,5592.0
11140,10300,서울특별시 중구 태평로1가,0084,202601,1678933.0
11140,10400,서울특별시 중구 을지로1가,0008,202601,5.0
11140,10400,서울특별시 중구 을지로1가,0032,202601,90134.0
11140,10400,서울특별시 중구 을지로1가,0042,202601,7506.0
11140,10400,서울특별시 중구 을지로1가,0050,202601,173268.0
11140,10400,서울특별시 중구 을지로1가,0063,202601,1098.0
11140,10400,서울특별시 중구 을지로1가,0087,202601,811642.0
11140,10500,서울특별시 중구 을지로2가,0005,202601,24342.0
11140,10500,서울특별시 중구 을지로2가,0006,202601,392307.0
11140,10500,서울특별시 중구 을지로2가,0011,202601,1070956.0
11140,10500,서울특별시 중구 을지로2가,0015,202601,275262.0
11140,10500,서울특별시 중구 을지로2가,0050,202601,655536.0
11140,10500,서울특별시 중구 을지로2가,0167,202601,2535.0
11140,10500,서울특별시 중구 을지로2가,0181,202601,908442.0
11140,10500,서울특별시 중구 을지로2가,0185,202601,7573.0
11140,10500,서울특별시 중구 을지로2가,0196,202601,8259.0
11140,10500,서울특별시 중구 을지로2가,0197,202601,18423.0
11140,10500,서울특별시 중구 을지로2가,0198,202601,224816.0
11140,10600,서울특별시 중구 남대문로1가,0009,202601,553.0
11140,10600,서울특별시 중구 남대문로1가,0018,202601,153324.0
11140,10600,서울특별시 중구 남대문로1가,0019,202601,25052.0
11140,10600,서울특별시 중구 남대문로1가,0020,202601,15385.0
11140,10600,서울특별시 중구 남대문로1가,0021,202601,3228.0
11140,10700,서울특별시 중구 삼각동,0034,202601,194309.0
11140,13100,서울특별시 중구 저동1가,0048,202601,581468.0
11140,13200,서울특별시 중구 충무로4가,0016,202601,2517.0
11140,13200,서울특별시 중구 충무로4가,0019,202601,1830.0
11140,13200,서울특별시 중구 충무로4가,0022,202601,18969.0
11140,13200,서울특별시 중구 충무로4가,0025,202601,5235.0
11140,13200,서울특별시 중구 충무로4가,0026,202601,4719.0
11140,13200,서울특별시 중구 충무로4가,0055,202601,115342.0
11140,13200,서울특별시 중구 충무로4가,0079,202601,251.0
11140,13200,서울특별시 중구 충무로4가,0126,202601,96322.0
11140,13200,서울특별시 중구 충무로4가,0135,202601,5236.0
11140,13200,서울특별시 중구 충무로4가,0136,202601,3487.0
11140,13200,서울특별시 중구 충무로4가,0141,202601,1109.0
11140,13200,서울특별시 중구 충무로4가,0145,202601,1375.0
11140,13200,서울특별시 중구 충무로4가,0150,202601,11075.0
11140,13300,서울특별시 중구 충무로5가,0021,202601,43524.0
11140,13300,서울특별시 중구 충무로5가,0033,202601,1421.0
11140,13300,서울특별시 중구 충무로5가,0090,202601,760.0
11140,13400,서울특별시 중구 인현동2가,0094,202601,2480.0
11140,13400,서울특별시 중구 인현동2가,0162,202601,923.0
11140,13400,서울특별시 중구 인현동2가,0176,202601,1.0
11140,13400,서울특별시 중구 인현동2가,0185,202601,914.0
11140,13500,서울특별시 중구 예관동,0027,202601,989.0
11140,13500,서울특별시 중구 예관동,0038,202601,1628.0
11140,13500,서울특별시 중구 예관동,0060,202601,2490.0
11140,13500,서울특별시 중구 예관동,0063,202601,2292.0
11140,13500,서울특별시 중구 예관동,0126,202601,3461.0
11140,13600,서울특별시 중구 묵정동,0010,202601,3078.0
11140,13600,서울특별시 중구 묵정동,0035,202601,17514.0
11140,13700,서울특별시 중구 필동1가,0019,202601,7877.0
11140,13700,서울특별시 중구 필동1가,0026,202601,5323.0
11140,13700,서울특별시 중구 필동1가,0048,202601,298.0
11140,13800,서울특별시 중구 필동2가,0010,202601,62898.0
11140,13800,서울특별시 중구 필동2가,0025,202601,2037.0
11140,13800,서울특별시 중구 필동2가,0031,202601,2275.0
11140,13800,서울특별시 중구 필동2가,0047,202601,5634.0
11140,13800,서울특별시 중구 필동2가,0050,202601,4886.0
11140,13800,서울특별시 중구 필동2가,0053,202601,16799.0
11140,13800,서울특별시 중구 필동2가,0054,202601,9748.0
11140,13800,서울특별시 중구 필동2가,0055,202601,10368.0
11140,13800,서울특별시 중구 필동2가,0066,202601,7014.0
11140,13800,서울특별시 중구 필동2가,0068,202601,4153.0
11140,13800,서울특별시 중구 필동2가,0073,202601,5082.0
11140,13800,서울특별시 중구 필동2가,0075,202601,5563.0
11140,13800,서울특별시 중구 필동2가,0079,202601,2318.0
11140,13800,서울특별시 중구 필동2가,0088,202601,476.0
11140,13800,서울특별시 중구 필동2가,0092,202601,755.0
11140,13800,서울특별시 중구 필동2가,0093,202601,1685.0
11140,13800,서울특별시 중구 필동2가,0102,202601,78328.0
11140,13800,서울특별시 중구 필동2가,0117,202601,3658.0
11140,13800,서울특별시 중구 필동2가,0118,202601,7645.0
11140,13800,서울특별시 중구 필동2가,0129,202601,1050.0
11140,13900,서울특별시 중구 필동3가,0006,202601,1061.0
11140,13900,서울특별시 중구 필동3가,0008,202601,2890.0
11140,13900,서울특별시 중구 필동3가,0009,202601,4889.0
11140,13900,서울특별시 중구 필동3가,0015,202601,21010.0
11140,13900,서울특별시 중구 필동3가,0034,202601,2223.0
11140,13900,서울특별시 중구 필동3가,0054,202601,10692.0
11140,14000,서울특별시 중구 남학동,0018,202601,7458.0
11140,14200,서울특별시 중구 예장동,0001,202601,93921.0
11140,14300,서울특별시 중구 장충동1가,0001,202601,3174.0
11140,14300,서울특별시 중구 장충동1가,0002,202601,2433.0
11140,14300,서울특별시 중구 장충동1가,0006,202601,990.0
11140,14300,서울특별시 중구 장충동1가,0102,202601,312181.0
11140,14300,서울특별시 중구 장충동1가,0109,202601,531.0
11140,14300,서울특별시 중구 장충동1가,0117,202601,35057.0
11140,14300,서울특별시 중구 장충동1가,0118,202601,28566.0
11140,14300,서울특별시 중구 장충동1가,0119,202601,20977.0
11140,14300,서울특별시 중구 장충동1가,0121,202601,40006.0
11140,14400,서울특별시 중구 장충동2가,0002,202601,12570.0
11140,14400,서울특별시 중구 장충동2가,0013,202601,3086.0
11140,14400,서울특별시 중구 장충동2가,0015,202601,6931.0
11140,14400,서울특별시 중구 장충동2가,0017,202601,6177.0
11140,14400,서울특별시 중구 장충동2가,0032,202601,121.0
11140,14400,서울특별시 중구 장충동2가,0035,202601,1478.0
11140,14400,서울특별시 중구 장충동2가,0054,202601,1411.0
11140,14400,서울특별시 중구 장충동2가,0058,202601,55.0
11140,14400,서울특별시 중구 장충동2가,0068,202601,1310.0
11140,14400,서울특별시 중구 장충동2가,0069,202601,3292.0
11140,14400,서울특별시 중구 장충동2가,0070,202601,484.0
11140,14400,서울특별시 중구 장충동2가,0071,202601,2464.0
11140,14400,서울특별시 중구 장충동2가,0072,202601,1030.0
11140,14400,서울특별시 중구 장충동2가,0080,202601,1547.0
11140,14400,서울특별시 중구 장충동2가,0100,202601,1177.0
11140,14400,서울특별시 중구 장충동2가,0128,202601,10381.0
11140,14400,서울특별시 중구 장충동2가,0133,202601,693.0
11140,14400,서울특별시 중구 장충동2가,0138,202601,513.0
11140,14400,서울특별시 중구 장충동2가,0169,202601,310.0
11140,14400,서울특별시 중구 장충동2가,0197,202601,20299.0
11140,14500,서울특별시 중구 광희동1가,0006,202601,156.0
11140,14500,서울특별시 중구 광희동1가,0009,202601,8271.0
11140,14500,서울특별시 중구 광희동1가,0011,202601,5193.0
11140,14500,서울특별시 중구 광희동1가,0016,202601,286.0
11140,14500,서울특별시 중구 광희동1가,0030,202601,2202.0
11140,14500,서울특별시 중구 광희동1가,0035,202601,4424.0
11140,14500,서울특별시 중구 광희동1가,0039,202601,1903.0
11140,14500,서울특별시 중구 광희동1가,0045,202601,2974.0
11140,14500,서울특별시 중구 광희동1가,0049,202601,1095.0
11140,14500,서울특별시 중구 광희동1가,0071,202601,2935.0
11140,14500,서울특별시 중구 광희동1가,0077,202601,5750.0
11140,14500,서울특별시 중구 광희동1가,0081,202601,783.0
11140,14500,서울특별시 중구 광희동1가,0084,202601,29.0
11140,14500,서울특별시 중구 광희동1가,0097,202601,7178.0
11140,14500,서울특별시 중구 광희동1가,0098,202601,6902.0
11140,14500,서울특별시 중구 광희동1가,0113,202601,3127.0
11140,14500,서울특별시 중구 광희동1가,0115,202601,1599.0
11140,14500,서울특별시 중구 광희동1가,0116,202601,478.0
11140,14500,서울특별시 중구 광희동1가,0117,202601,274.0
11140,14500,서울특별시 중구 광희동1가,0120,202601,2190.0
11140,14500,서울특별시 중구 광희동1가,0121,202601,2766.0
11140,14500,서울특별시 중구 광희동1가,0124,202601,1109.0
11140,14500,서울특별시 중구 광희동1가,0126,202601,7430.0
11140,14500,서울특별시 중구 광희동1가,0127,202601,1050.0
11140,14500,서울특별시 중구 광희동1가,0130,202601,19304.0
11140,14500,서울특별시 중구 광희동1가,0134,202601,7273.0
11140,14500,서울특별시 중구 광희동1가,0142,202601,27893.0
11140,14500,서울특별시 중구 광희동1가,0149,202601,10640.0
11140,14500,서울특별시 중구 광희동1가,0153,202601,3346.0
11140,14500,서울특별시 중구 광희동1가,0155,202601,8417.0
11140,14500,서울특별시 중구 광희동1가,0162,202601,3096.0
11140,14500,서울특별시 중구 광희동1가,0164,202601,15732.0
11140,14500,서울특별시 중구 광희동1가,0166,202601,86827.0
11140,14500,서울특별시 중구 광희동1가,0169,202601,1309.0
11140,14500,서울특별시 중구 광희동1가,0174,202601,8001.0
11140,14500,서울특별시 중구 광희동1가,0186,202601,6179.0
11140,14500,서울특별시 중구 광희동1가,0188,202601,826.0
11140,14500,서울특별시 중구 광희동1가,0190,202601,5998.0
11140,14500,서울특별시 중구 광희동1가,0191,202601,4732.0
11140,14500,서울특별시 중구 광희동1가,0193,202601,4847.0
11140,14600,서울특별시 중구 광희동2가,0017,202601,104094.0
11140,14600,서울특별시 중구 광희동2가,0037,202601,33767.0
11140,14600,서울특별시 중구 광희동2가,0038,202601,6845.0
11140,14600,서울특별시 중구 광희동2가,0050,202601,5111.0
11140,14600,서울특별시 중구 광희동2가,0052,202601,7100.0
11140,14600,서울특별시 중구 광희동2가,0055,202601,2344.0
11140,14600,서울특별시 중구 광희동2가,0066,202601,1526.0
11140,14600,서울특별시 중구 광희동2가,0067,202601,2166.0
11140,14600,서울특별시 중구 광희동2가,0068,202601,1947.0
11140,14600,서울특별시 중구 광희동2가,0069,202601,512.0
11140,14600,서울특별시 중구 광희동2가,0073,202601,81523.0
11140,14600,서울특별시 중구 광희동2가,0078,202601,200.0
11140,14600,서울특별시 중구 광희동2가,0079,202601,64.0
11140,14600,서울특별시 중구 광희동2가,0080,202601,1424.0
11140,14600,서울특별시 중구 광희동2가,0093,202601,640.0
11140,14600,서울특별시 중구 광희동2가,0096,202601,12853.0
11140,14600,서울특별시 중구 광희동2가,0135,202601,342.0
11140,14600,서울특별시 중구 광희동2가,0136,202601,204.0
11140,14600,서울특별시 중구 광희동2가,0149,202601,266.0
11140,14600,서울특별시 중구 광희동2가,0172,202601,5940.0
11140,14600,서울특별시 중구 광희동2가,0176,202601,6213.0
11140,14600,서울특별시 중구 광희동2가,0179,202601,1412.0
11140,14600,서울특별시 중구 광희동2가,0180,202601,1027.0
11140,14600,서울특별시 중구 광희동2가,0182,202601,520.0
11140,14600,서울특별시 중구 광희동2가,0197,202601,558.0
11140,14700,서울특별시 중구 쌍림동,0114,202601,19748.0
11140,14700,서울특별시 중구 쌍림동,0169,202601,347.0
11140,14700,서울특별시 중구 쌍림동,0173,202601,3532.0
